Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic npm_cg tajs,533,348,315,310,185,218,172,0.90431519699812379365,0.98412698412698407235,0.87078651685393260173,0.92399403874813723636
dynamic npm_cg tajs acg,533,348,213,212,185,320,176,0.72795497185741087076,0.99530516431924886955,0.59550561797752810111,0.74516695957820744400
dynamic npm_cg acg,533,348,213,212,185,320,176,0.72795497185741087076,0.99530516431924886955,0.59550561797752810111,0.74516695957820744400
dynamic tajs,533,348,354,348,185,179,171,0.97373358348968108711,0.98305084745762716381,0.97752808988764039455,0.98028169014084509669
dynamic tajs acg,533,348,213,212,185,320,176,0.72795497185741087076,0.99530516431924886955,0.59550561797752810111,0.74516695957820744400
dynamic acg,533,348,213,212,185,320,176,0.72795497185741087076,0.99530516431924886955,0.59550561797752810111,0.74516695957820744400
closure_compiler,533,348,399,267,185,135,45,0.58536585365853655016,0.66917293233082708603,0.74789915966386555368,0.70634920634920639326
closure_compiler npm_cg,533,348,385,259,185,149,51,0.58161350844277670546,0.67272727272727272929,0.72549019607843134860,0.69811320754716976733
closure_compiler npm_cg tajs,533,348,385,259,185,149,51,0.58161350844277670546,0.67272727272727272929,0.72549019607843134860,0.69811320754716976733
closure_compiler npm_cg tajs acg,533,348,304,208,185,230,81,0.54221388367729828062,0.68421052631578949121,0.58263305322128855490,0.62934947049924361284
closure_compiler npm_cg acg,533,348,304,208,185,230,81,0.54221388367729828062,0.68421052631578949121,0.58263305322128855490,0.62934947049924361284
closure_compiler tajs,533,348,399,267,185,135,45,0.58536585365853655016,0.66917293233082708603,0.74789915966386555368,0.70634920634920639326
closure_compiler tajs acg,533,348,305,208,185,229,80,0.54033771106941841378,0.68196721311475405614,0.58263305322128855490,0.62839879154078548407
closure_compiler acg,533,348,305,208,185,229,80,0.54033771106941841378,0.68196721311475405614,0.58263305322128855490,0.62839879154078548407
npm_cg,533,348,481,318,185,52,14,0.62288930581613510817,0.66112266112266115936,0.89325842696629209616,0.75985663082437282512
npm_cg tajs,533,348,481,318,185,52,14,0.62288930581613510817,0.66112266112266115936,0.89325842696629209616,0.75985663082437282512
npm_cg tajs acg,533,348,322,218,185,211,73,0.54596622889305812532,0.67701863354037261633,0.61235955056179780520,0.64306784660766957984
npm_cg acg,533,348,322,218,185,211,73,0.54596622889305812532,0.67701863354037261633,0.61235955056179780520,0.64306784660766957984
tajs,533,348,533,356,185,0,0,0.66791744840525324456,0.66791744840525324456,1.00000000000000000000,0.80089988751406071543
tajs acg,533,348,323,218,185,210,72,0.54409005628517825848,0.67492260061919506775,0.61235955056179780520,0.64212076583210608849
acg,533,348,323,218,185,210,72,0.54409005628517825848,0.67492260061919506775,0.61235955056179780520,0.64212076583210608849
