Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
closure_compiler,256,154,182,107,102,75,27,0.52343750000000000000,0.58791208791208793283,0.69032258064516127671,0.63501483679525227988
closure_compiler npm_cg,256,154,176,104,102,81,30,0.52343750000000000000,0.59090909090909093937,0.67096774193548391896,0.62839879154078559509
closure_compiler npm_cg tajs,256,154,176,104,102,81,30,0.52343750000000000000,0.59090909090909093937,0.67096774193548391896,0.62839879154078559509
closure_compiler npm_cg tajs acg,256,154,93,66,102,164,75,0.55078125000000000000,0.70967741935483874549,0.42580645161290320289,0.53225806451612900361
closure_compiler npm_cg acg,256,154,93,66,102,164,75,0.55078125000000000000,0.70967741935483874549,0.42580645161290320289,0.53225806451612900361
closure_compiler tajs,256,154,179,107,102,78,30,0.53515625000000000000,0.59776536312849160026,0.69032258064516127671,0.64071856287425144050
closure_compiler tajs acg,256,154,93,66,102,164,75,0.55078125000000000000,0.70967741935483874549,0.42580645161290320289,0.53225806451612900361
closure_compiler acg,256,154,93,66,102,164,75,0.55078125000000000000,0.70967741935483874549,0.42580645161290320289,0.53225806451612900361
npm_cg,256,154,246,150,102,10,6,0.60937500000000000000,0.60975609756097559622,0.97402597402597401732,0.75000000000000011102
npm_cg tajs,256,154,246,150,102,10,6,0.60937500000000000000,0.60975609756097559622,0.97402597402597401732,0.75000000000000011102
npm_cg tajs acg,256,154,96,69,102,160,75,0.56250000000000000000,0.71875000000000000000,0.44805194805194803465,0.55200000000000004619
npm_cg acg,256,154,96,69,102,160,75,0.56250000000000000000,0.71875000000000000000,0.44805194805194803465,0.55200000000000004619
tajs,256,154,252,154,102,4,4,0.61718750000000000000,0.61111111111111116045,1.00000000000000000000,0.75862068965517248653
tajs acg,256,154,96,69,102,160,75,0.56250000000000000000,0.71875000000000000000,0.44805194805194803465,0.55200000000000004619
acg,256,154,96,69,102,160,75,0.56250000000000000000,0.71875000000000000000,0.44805194805194803465,0.55200000000000004619
