Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls dynamic closure_compiler tajs acg,136,84,82,81,52,55,51,0.97058823529411764053,0.98780487804878047697,0.95294117647058818044,0.97005988023952094412
nativecalls dynamic closure_compiler acg,136,84,82,81,52,55,51,0.97058823529411764053,0.98780487804878047697,0.95294117647058818044,0.97005988023952094412
nativecalls dynamic npm_cg,136,84,75,70,52,61,47,0.86029411764705887578,0.93333333333333334814,0.83333333333333337034,0.88050314465408807685
nativecalls dynamic npm_cg tajs,136,84,75,70,52,61,47,0.86029411764705887578,0.93333333333333334814,0.83333333333333337034,0.88050314465408807685
nativecalls dynamic npm_cg tajs acg,136,84,75,70,52,61,47,0.86029411764705887578,0.93333333333333334814,0.83333333333333337034,0.88050314465408807685
nativecalls dynamic npm_cg acg,136,84,75,70,52,61,47,0.86029411764705887578,0.93333333333333334814,0.83333333333333337034,0.88050314465408807685
nativecalls dynamic tajs,136,84,87,82,52,49,47,0.94852941176470584317,0.94252873563218386721,0.97619047619047616404,0.95906432748537995270
nativecalls dynamic tajs acg,136,84,87,82,52,49,47,0.94852941176470584317,0.94252873563218386721,0.97619047619047616404,0.95906432748537995270
nativecalls dynamic acg,136,84,90,84,52,46,46,0.95588235294117651630,0.93333333333333334814,1.00000000000000000000,0.96551724137931038694
nativecalls closure_compiler,136,84,124,81,52,13,9,0.66176470588235292158,0.65322580645161287816,0.95294117647058818044,0.77511961722488043058
nativecalls closure_compiler npm_cg,136,84,101,70,52,36,21,0.66911764705882348370,0.69306930693069301874,0.82352941176470584317,0.75268817204301075030
nativecalls closure_compiler npm_cg tajs,136,84,98,70,52,39,24,0.69117647058823528106,0.71428571428571430157,0.82352941176470584317,0.76502732240437165689
nativecalls closure_compiler npm_cg tajs acg,136,84,98,70,52,39,24,0.69117647058823528106,0.71428571428571430157,0.82352941176470584317,0.76502732240437165689
nativecalls closure_compiler npm_cg acg,136,84,101,70,52,36,21,0.66911764705882348370,0.69306930693069301874,0.82352941176470584317,0.75268817204301075030
nativecalls closure_compiler tajs,136,84,111,81,52,26,22,0.75735294117647056211,0.72972972972972971473,0.95294117647058818044,0.82653061224489798864
nativecalls closure_compiler tajs acg,136,84,111,81,52,26,22,0.75735294117647056211,0.72972972972972971473,0.95294117647058818044,0.82653061224489798864
nativecalls closure_compiler acg,136,84,124,81,52,13,9,0.66176470588235292158,0.65322580645161287816,0.95294117647058818044,0.77511961722488043058
nativecalls npm_cg,136,84,107,70,52,29,15,0.62500000000000000000,0.65420560747663547563,0.83333333333333337034,0.73298429319371716240
nativecalls npm_cg tajs,136,84,104,70,52,32,18,0.64705882352941179736,0.67307692307692312816,0.83333333333333337034,0.74468085106382997385
nativecalls npm_cg tajs acg,136,84,104,70,52,32,18,0.64705882352941179736,0.67307692307692312816,0.83333333333333337034,0.74468085106382997385
nativecalls npm_cg acg,136,84,107,70,52,29,15,0.62500000000000000000,0.65420560747663547563,0.83333333333333337034,0.73298429319371716240
nativecalls tajs,136,84,118,82,52,18,16,0.72058823529411764053,0.69491525423728817135,0.97619047619047616404,0.81188118811881182513
nativecalls tajs acg,136,84,118,82,52,18,16,0.72058823529411764053,0.69491525423728817135,0.97619047619047616404,0.81188118811881182513
nativecalls acg,136,84,136,84,52,0,0,0.61764705882352943789,0.61764705882352943789,1.00000000000000000000,0.76363636363636366866
dynamic,136,84,90,84,52,46,46,0.95588235294117651630,0.93333333333333334814,1.00000000000000000000,0.96551724137931038694
dynamic closure_compiler,136,84,82,81,52,55,51,0.97058823529411764053,0.98780487804878047697,0.95294117647058818044,0.97005988023952094412
dynamic closure_compiler npm_cg,136,84,71,70,52,66,51,0.88970588235294112422,0.98591549295774649764,0.82352941176470584317,0.89743589743589735619
dynamic closure_compiler npm_cg tajs,136,84,71,70,52,66,51,0.88970588235294112422,0.98591549295774649764,0.82352941176470584317,0.89743589743589735619
dynamic closure_compiler npm_cg tajs acg,136,84,71,70,52,66,51,0.88970588235294112422,0.98591549295774649764,0.82352941176470584317,0.89743589743589735619
dynamic closure_compiler npm_cg acg,136,84,71,70,52,66,51,0.88970588235294112422,0.98591549295774649764,0.82352941176470584317,0.89743589743589735619
dynamic closure_compiler tajs,136,84,82,81,52,55,51,0.97058823529411764053,0.98780487804878047697,0.95294117647058818044,0.97005988023952094412
dynamic closure_compiler tajs acg,136,84,82,81,52,55,51,0.97058823529411764053,0.98780487804878047697,0.95294117647058818044,0.97005988023952094412
dynamic closure_compiler acg,136,84,82,81,52,55,51,0.97058823529411764053,0.98780487804878047697,0.95294117647058818044,0.97005988023952094412
dynamic npm_cg,136,84,75,70,52,61,47,0.86029411764705887578,0.93333333333333334814,0.83333333333333337034,0.88050314465408807685
dynamic npm_cg tajs,136,84,75,70,52,61,47,0.86029411764705887578,0.93333333333333334814,0.83333333333333337034,0.88050314465408807685
dynamic npm_cg tajs acg,136,84,75,70,52,61,47,0.86029411764705887578,0.93333333333333334814,0.83333333333333337034,0.88050314465408807685
dynamic npm_cg acg,136,84,75,70,52,61,47,0.86029411764705887578,0.93333333333333334814,0.83333333333333337034,0.88050314465408807685
