Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls dynamic closure_compiler npm_cg tajs acg,981,678,312,244,303,670,235,0.48827726809378185768,0.78205128205128204844,0.35935198821796759949,0.49243188698284562355
nativecalls dynamic closure_compiler npm_cg acg,981,678,312,244,303,670,235,0.48827726809378185768,0.78205128205128204844,0.35935198821796759949,0.49243188698284562355
nativecalls dynamic closure_compiler tajs,981,678,462,354,303,520,195,0.55963302752293575537,0.76623376623376626693,0.52135493372606778184,0.62050832602979844044
nativecalls dynamic closure_compiler tajs acg,981,678,321,247,303,661,229,0.48521916411824667081,0.76947040498442365042,0.36377025036818849690,0.49399999999999993916
nativecalls dynamic closure_compiler acg,981,678,321,247,303,661,229,0.48521916411824667081,0.76947040498442365042,0.36377025036818849690,0.49399999999999993916
nativecalls dynamic npm_cg,981,678,790,630,303,191,143,0.78797145769622833900,0.79746835443037977775,0.92920353982300885054,0.85831062670299718143
nativecalls dynamic npm_cg tajs,981,678,790,630,303,191,143,0.78797145769622833900,0.79746835443037977775,0.92920353982300885054,0.85831062670299718143
nativecalls dynamic npm_cg tajs acg,981,678,346,275,303,635,232,0.51681957186544347227,0.79479768786127169555,0.40560471976401180072,0.53710937500000000000
nativecalls dynamic npm_cg acg,981,678,346,275,303,635,232,0.51681957186544347227,0.79479768786127169555,0.40560471976401180072,0.53710937500000000000
nativecalls dynamic tajs,981,678,864,678,303,117,117,0.81039755351681952433,0.78472222222222220989,1.00000000000000000000,0.87937743190661477044
nativecalls dynamic tajs acg,981,678,355,278,303,626,226,0.51376146788990828540,0.78309859154929573055,0.41002949852507375450,0.53823814133591474373
nativecalls dynamic acg,981,678,355,278,303,626,226,0.51376146788990828540,0.78309859154929573055,0.41002949852507375450,0.53823814133591474373
nativecalls closure_compiler,981,678,537,354,303,445,120,0.48318042813455658324,0.65921787709497203789,0.52135493372606778184,0.58223684210526316374
nativecalls closure_compiler npm_cg,981,678,494,333,303,488,142,0.48419979612640162703,0.67408906882591090870,0.49042709867452133343,0.56777493606138096371
nativecalls closure_compiler npm_cg tajs,981,678,494,333,303,488,142,0.48419979612640162703,0.67408906882591090870,0.49042709867452133343,0.56777493606138096371
nativecalls closure_compiler npm_cg tajs acg,981,678,365,244,303,617,182,0.43425076452599387089,0.66849315068493153635,0.35935198821796759949,0.46743295019157093950
nativecalls closure_compiler npm_cg acg,981,678,365,244,303,617,182,0.43425076452599387089,0.66849315068493153635,0.35935198821796759949,0.46743295019157093950
nativecalls closure_compiler tajs,981,678,537,354,303,445,120,0.48318042813455658324,0.65921787709497203789,0.52135493372606778184,0.58223684210526316374
nativecalls closure_compiler tajs acg,981,678,375,247,303,607,175,0.43017329255861364024,0.65866666666666662255,0.36377025036818849690,0.46869070208728652593
nativecalls closure_compiler acg,981,678,375,247,303,607,175,0.43017329255861364024,0.65866666666666662255,0.36377025036818849690,0.46869070208728652593
nativecalls npm_cg,981,678,877,630,303,104,56,0.69928644240570847490,0.71835803876852910577,0.92920353982300885054,0.81028938906752423499
