Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls dynamic tajs acg,342,170,57,55,172,285,170,0.65789473684210530990,0.96491228070175438791,0.32352941176470589868,0.48458149779735687490
nativecalls dynamic acg,342,170,57,55,172,285,170,0.65789473684210530990,0.96491228070175438791,0.32352941176470589868,0.48458149779735687490
nativecalls closure_compiler,342,170,342,170,172,0,0,0.49707602339181283790,0.49707602339181283790,1.00000000000000000000,0.66406250000000000000
nativecalls closure_compiler npm_cg,342,170,264,141,172,78,49,0.55555555555555558023,0.53409090909090906063,0.82941176470588240388,0.64976958525345618334
nativecalls closure_compiler npm_cg tajs,342,170,264,141,172,78,49,0.55555555555555558023,0.53409090909090906063,0.82941176470588240388,0.64976958525345618334
nativecalls closure_compiler npm_cg tajs acg,342,170,79,55,172,263,148,0.59356725146198829890,0.69620253164556966663,0.32352941176470589868,0.44176706827309236703
nativecalls closure_compiler npm_cg acg,342,170,79,55,172,263,148,0.59356725146198829890,0.69620253164556966663,0.32352941176470589868,0.44176706827309236703
nativecalls closure_compiler tajs,342,170,338,170,172,4,4,0.50877192982456143078,0.50295857988165681984,1.00000000000000000000,0.66929133858267708668
nativecalls closure_compiler tajs acg,342,170,79,55,172,263,148,0.59356725146198829890,0.69620253164556966663,0.32352941176470589868,0.44176706827309236703
nativecalls closure_compiler acg,342,170,79,55,172,263,148,0.59356725146198829890,0.69620253164556966663,0.32352941176470589868,0.44176706827309236703
nativecalls npm_cg,342,170,264,141,172,78,49,0.55555555555555558023,0.53409090909090906063,0.82941176470588240388,0.64976958525345618334
nativecalls npm_cg tajs,342,170,264,141,172,78,49,0.55555555555555558023,0.53409090909090906063,0.82941176470588240388,0.64976958525345618334
nativecalls npm_cg tajs acg,342,170,79,55,172,263,148,0.59356725146198829890,0.69620253164556966663,0.32352941176470589868,0.44176706827309236703
nativecalls npm_cg acg,342,170,79,55,172,263,148,0.59356725146198829890,0.69620253164556966663,0.32352941176470589868,0.44176706827309236703
nativecalls tajs,342,170,338,170,172,4,4,0.50877192982456143078,0.50295857988165681984,1.00000000000000000000,0.66929133858267708668
nativecalls tajs acg,342,170,79,55,172,263,148,0.59356725146198829890,0.69620253164556966663,0.32352941176470589868,0.44176706827309236703
nativecalls acg,342,170,79,55,172,263,148,0.59356725146198829890,0.69620253164556966663,0.32352941176470589868,0.44176706827309236703
dynamic,342,170,177,170,172,165,165,0.97953216374269003186,0.96045197740112997487,1.00000000000000000000,0.97982708933717577171
dynamic closure_compiler,342,170,177,170,172,165,165,0.97953216374269003186,0.96045197740112997487,1.00000000000000000000,0.97982708933717577171
dynamic closure_compiler npm_cg,342,170,147,141,172,195,166,0.89766081871345027032,0.95918367346938770979,0.82941176470588240388,0.88958990536277593453
dynamic closure_compiler npm_cg tajs,342,170,147,141,172,195,166,0.89766081871345027032,0.95918367346938770979,0.82941176470588240388,0.88958990536277593453
dynamic closure_compiler npm_cg tajs acg,342,170,57,55,172,285,170,0.65789473684210530990,0.96491228070175438791,0.32352941176470589868,0.48458149779735687490
dynamic closure_compiler npm_cg acg,342,170,57,55,172,285,170,0.65789473684210530990,0.96491228070175438791,0.32352941176470589868,0.48458149779735687490
dynamic closure_compiler tajs,342,170,177,170,172,165,165,0.97953216374269003186,0.96045197740112997487,1.00000000000000000000,0.97982708933717577171
dynamic closure_compiler tajs acg,342,170,57,55,172,285,170,0.65789473684210530990,0.96491228070175438791,0.32352941176470589868,0.48458149779735687490
dynamic closure_compiler acg,342,170,57,55,172,285,170,0.65789473684210530990,0.96491228070175438791,0.32352941176470589868,0.48458149779735687490
dynamic npm_cg,342,170,147,141,172,195,166,0.89766081871345027032,0.95918367346938770979,0.82941176470588240388,0.88958990536277593453
dynamic npm_cg tajs,342,170,147,141,172,195,166,0.89766081871345027032,0.95918367346938770979,0.82941176470588240388,0.88958990536277593453
dynamic npm_cg tajs acg,342,170,57,55,172,285,170,0.65789473684210530990,0.96491228070175438791,0.32352941176470589868,0.48458149779735687490
