Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static tajs,560,325,171,135,235,389,199,0.59642857142857141906,0.78947368421052632748,0.41538461538461540767,0.54435483870967749098
static tajs acg,560,325,117,98,235,443,216,0.56071428571428572063,0.83760683760683762866,0.30153846153846153300,0.44343891402714924466
static acg,560,325,117,98,235,443,216,0.56071428571428572063,0.83760683760683762866,0.30153846153846153300,0.44343891402714924466
nativecalls,560,325,560,325,235,0,0,0.58035714285714290472,0.58035714285714290472,1.00000000000000000000,0.73446327683615830750
nativecalls dynamic,560,325,332,325,235,228,228,0.98750000000000004441,0.97891566265060236951,1.00000000000000000000,0.98934550989345504401
nativecalls dynamic closure_compiler,560,325,332,325,235,228,228,0.98750000000000004441,0.97891566265060236951,1.00000000000000000000,0.98934550989345504401
nativecalls dynamic closure_compiler npm_cg,560,325,318,312,235,242,229,0.96607142857142858094,0.98113207547169811740,0.95999999999999996447,0.97045101088646967824
nativecalls dynamic closure_compiler npm_cg tajs,560,325,318,312,235,242,229,0.96607142857142858094,0.98113207547169811740,0.95999999999999996447,0.97045101088646967824
nativecalls dynamic closure_compiler npm_cg tajs acg,560,325,150,148,235,410,233,0.68035714285714288252,0.98666666666666669183,0.45538461538461538769,0.62315789473684213284
nativecalls dynamic closure_compiler npm_cg acg,560,325,150,148,235,410,233,0.68035714285714288252,0.98666666666666669183,0.45538461538461538769,0.62315789473684213284
nativecalls dynamic closure_compiler tajs,560,325,332,325,235,228,228,0.98750000000000004441,0.97891566265060236951,1.00000000000000000000,0.98934550989345504401
nativecalls dynamic closure_compiler tajs acg,560,325,153,151,235,407,233,0.68571428571428572063,0.98692810457516344513,0.46461538461538459677,0.63179916317991635655
nativecalls dynamic closure_compiler acg,560,325,153,151,235,407,233,0.68571428571428572063,0.98692810457516344513,0.46461538461538459677,0.63179916317991635655
nativecalls dynamic npm_cg,560,325,318,312,235,242,229,0.96607142857142858094,0.98113207547169811740,0.95999999999999996447,0.97045101088646967824
nativecalls dynamic npm_cg tajs,560,325,318,312,235,242,229,0.96607142857142858094,0.98113207547169811740,0.95999999999999996447,0.97045101088646967824
nativecalls dynamic npm_cg tajs acg,560,325,150,148,235,410,233,0.68035714285714288252,0.98666666666666669183,0.45538461538461538769,0.62315789473684213284
nativecalls dynamic npm_cg acg,560,325,150,148,235,410,233,0.68035714285714288252,0.98666666666666669183,0.45538461538461538769,0.62315789473684213284
nativecalls dynamic tajs,560,325,332,325,235,228,228,0.98750000000000004441,0.97891566265060236951,1.00000000000000000000,0.98934550989345504401
nativecalls dynamic tajs acg,560,325,153,151,235,407,233,0.68571428571428572063,0.98692810457516344513,0.46461538461538459677,0.63179916317991635655
nativecalls dynamic acg,560,325,153,151,235,407,233,0.68571428571428572063,0.98692810457516344513,0.46461538461538459677,0.63179916317991635655
nativecalls closure_compiler,560,325,560,325,235,0,0,0.58035714285714290472,0.58035714285714290472,1.00000000000000000000,0.73446327683615830750
nativecalls closure_compiler npm_cg,560,325,527,312,235,33,20,0.59285714285714286031,0.59203036053130930760,0.95999999999999996447,0.73239436619718312205
nativecalls closure_compiler npm_cg tajs,560,325,527,312,235,33,20,0.59285714285714286031,0.59203036053130930760,0.95999999999999996447,0.73239436619718312205
nativecalls closure_compiler npm_cg tajs acg,560,325,190,148,235,370,193,0.60892857142857137465,0.77894736842105261054,0.45538461538461538769,0.57475728155339800285
nativecalls closure_compiler npm_cg acg,560,325,190,148,235,370,193,0.60892857142857137465,0.77894736842105261054,0.45538461538461538769,0.57475728155339800285
nativecalls closure_compiler tajs,560,325,556,325,235,4,4,0.58750000000000002220,0.58453237410071945401,1.00000000000000000000,0.73779795686719629177
nativecalls closure_compiler tajs acg,560,325,193,151,235,367,193,0.61428571428571432378,0.78238341968911917501,0.46461538461538459677,0.58301158301158295671
nativecalls closure_compiler acg,560,325,193,151,235,367,193,0.61428571428571432378,0.78238341968911917501,0.46461538461538459677,0.58301158301158295671
nativecalls npm_cg,560,325,527,312,235,33,20,0.59285714285714286031,0.59203036053130930760,0.95999999999999996447,0.73239436619718312205
nativecalls npm_cg tajs,560,325,527,312,235,33,20,0.59285714285714286031,0.59203036053130930760,0.95999999999999996447,0.73239436619718312205
nativecalls npm_cg tajs acg,560,325,190,148,235,370,193,0.60892857142857137465,0.77894736842105261054,0.45538461538461538769,0.57475728155339800285
nativecalls npm_cg acg,560,325,190,148,235,370,193,0.60892857142857137465,0.77894736842105261054,0.45538461538461538769,0.57475728155339800285
nativecalls tajs,560,325,556,325,235,4,4,0.58750000000000002220,0.58453237410071945401,1.00000000000000000000,0.73779795686719629177
nativecalls tajs acg,560,325,193,151,235,367,193,0.61428571428571432378,0.78238341968911917501,0.46461538461538459677,0.58301158301158295671
nativecalls acg,560,325,193,151,235,367,193,0.61428571428571432378,0.78238341968911917501,0.46461538461538459677,0.58301158301158295671
dynamic,560,325,332,325,235,228,228,0.98750000000000004441,0.97891566265060236951,1.00000000000000000000,0.98934550989345504401
dynamic closure_compiler,560,325,332,325,235,228,228,0.98750000000000004441,0.97891566265060236951,1.00000000000000000000,0.98934550989345504401
dynamic closure_compiler npm_cg,560,325,318,312,235,242,229,0.96607142857142858094,0.98113207547169811740,0.95999999999999996447,0.97045101088646967824
dynamic closure_compiler npm_cg tajs,560,325,318,312,235,242,229,0.96607142857142858094,0.98113207547169811740,0.95999999999999996447,0.97045101088646967824
dynamic closure_compiler npm_cg tajs acg,560,325,150,148,235,410,233,0.68035714285714288252,0.98666666666666669183,0.45538461538461538769,0.62315789473684213284
dynamic closure_compiler npm_cg acg,560,325,150,148,235,410,233,0.68035714285714288252,0.98666666666666669183,0.45538461538461538769,0.62315789473684213284
dynamic closure_compiler tajs,560,325,332,325,235,228,228,0.98750000000000004441,0.97891566265060236951,1.00000000000000000000,0.98934550989345504401
dynamic closure_compiler tajs acg,560,325,153,151,235,407,233,0.68571428571428572063,0.98692810457516344513,0.46461538461538459677,0.63179916317991635655
dynamic closure_compiler acg,560,325,153,151,235,407,233,0.68571428571428572063,0.98692810457516344513,0.46461538461538459677,0.63179916317991635655
dynamic npm_cg,560,325,318,312,235,242,229,0.96607142857142858094,0.98113207547169811740,0.95999999999999996447,0.97045101088646967824
dynamic npm_cg tajs,560,325,318,312,235,242,229,0.96607142857142858094,0.98113207547169811740,0.95999999999999996447,0.97045101088646967824
dynamic npm_cg tajs acg,560,325,150,148,235,410,233,0.68035714285714288252,0.98666666666666669183,0.45538461538461538769,0.62315789473684213284
dynamic npm_cg acg,560,325,150,148,235,410,233,0.68035714285714288252,0.98666666666666669183,0.45538461538461538769,0.62315789473684213284
dynamic tajs,560,325,332,325,235,228,228,0.98750000000000004441,0.97891566265060236951,1.00000000000000000000,0.98934550989345504401
dynamic tajs acg,560,325,153,151,235,407,233,0.68571428571428572063,0.98692810457516344513,0.46461538461538459677,0.63179916317991635655
dynamic acg,560,325,153,151,235,407,233,0.68571428571428572063,0.98692810457516344513,0.46461538461538459677,0.63179916317991635655
closure_compiler,560,325,560,325,235,0,0,0.58035714285714290472,0.58035714285714290472,1.00000000000000000000,0.73446327683615830750
closure_compiler npm_cg,560,325,527,312,235,33,20,0.59285714285714286031,0.59203036053130930760,0.95999999999999996447,0.73239436619718312205
closure_compiler npm_cg tajs,560,325,527,312,235,33,20,0.59285714285714286031,0.59203036053130930760,0.95999999999999996447,0.73239436619718312205
closure_compiler npm_cg tajs acg,560,325,190,148,235,370,193,0.60892857142857137465,0.77894736842105261054,0.45538461538461538769,0.57475728155339800285
closure_compiler npm_cg acg,560,325,190,148,235,370,193,0.60892857142857137465,0.77894736842105261054,0.45538461538461538769,0.57475728155339800285
closure_compiler tajs,560,325,556,325,235,4,4,0.58750000000000002220,0.58453237410071945401,1.00000000000000000000,0.73779795686719629177
closure_compiler tajs acg,560,325,193,151,235,367,193,0.61428571428571432378,0.78238341968911917501,0.46461538461538459677,0.58301158301158295671
closure_compiler acg,560,325,193,151,235,367,193,0.61428571428571432378,0.78238341968911917501,0.46461538461538459677,0.58301158301158295671
npm_cg,560,325,527,312,235,33,20,0.59285714285714286031,0.59203036053130930760,0.95999999999999996447,0.73239436619718312205
npm_cg tajs,560,325,527,312,235,33,20,0.59285714285714286031,0.59203036053130930760,0.95999999999999996447,0.73239436619718312205
npm_cg tajs acg,560,325,190,148,235,370,193,0.60892857142857137465,0.77894736842105261054,0.45538461538461538769,0.57475728155339800285
npm_cg acg,560,325,190,148,235,370,193,0.60892857142857137465,0.77894736842105261054,0.45538461538461538769,0.57475728155339800285
tajs,560,325,556,325,235,4,4,0.58750000000000002220,0.58453237410071945401,1.00000000000000000000,0.73779795686719629177
tajs acg,560,325,193,151,235,367,193,0.61428571428571432378,0.78238341968911917501,0.46461538461538459677,0.58301158301158295671
acg,560,325,193,151,235,367,193,0.61428571428571432378,0.78238341968911917501,0.46461538461538459677,0.58301158301158295671
