Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls tajs acg,400,235,111,87,165,289,141,0.56999999999999995115,0.78378378378378377178,0.37021276595744678772,0.50289017341040465059
nativecalls acg,400,235,112,87,165,288,140,0.56750000000000000444,0.77678571428571430157,0.37021276595744678772,0.50144092219020164336
dynamic,400,235,241,235,165,159,159,0.98499999999999998668,0.97510373443983400232,1.00000000000000000000,0.98739495798319321107
dynamic closure_compiler,400,235,241,235,165,159,159,0.98499999999999998668,0.97510373443983400232,1.00000000000000000000,0.98739495798319321107
dynamic closure_compiler npm_cg,400,235,229,224,165,171,160,0.95999999999999996447,0.97816593886462877006,0.95319148936170217112,0.96551724137931027592
dynamic closure_compiler npm_cg tajs,400,235,229,224,165,171,160,0.95999999999999996447,0.97816593886462877006,0.95319148936170217112,0.96551724137931027592
dynamic closure_compiler npm_cg tajs acg,400,235,87,86,165,313,164,0.62500000000000000000,0.98850574712643679565,0.36595744680851061137,0.53416149068322982263
dynamic closure_compiler npm_cg acg,400,235,87,86,165,313,164,0.62500000000000000000,0.98850574712643679565,0.36595744680851061137,0.53416149068322982263
dynamic closure_compiler tajs,400,235,240,235,165,160,160,0.98750000000000004441,0.97916666666666662966,1.00000000000000000000,0.98947368421052639409
dynamic closure_compiler tajs acg,400,235,88,87,165,312,164,0.62749999999999994671,0.98863636363636364646,0.37021276595744678772,0.53869969040247678294
dynamic closure_compiler acg,400,235,88,87,165,312,164,0.62749999999999994671,0.98863636363636364646,0.37021276595744678772,0.53869969040247678294
dynamic npm_cg,400,235,229,224,165,171,160,0.95999999999999996447,0.97816593886462877006,0.95319148936170217112,0.96551724137931027592
dynamic npm_cg tajs,400,235,229,224,165,171,160,0.95999999999999996447,0.97816593886462877006,0.95319148936170217112,0.96551724137931027592
dynamic npm_cg tajs acg,400,235,87,86,165,313,164,0.62500000000000000000,0.98850574712643679565,0.36595744680851061137,0.53416149068322982263
dynamic npm_cg acg,400,235,87,86,165,313,164,0.62500000000000000000,0.98850574712643679565,0.36595744680851061137,0.53416149068322982263
dynamic tajs,400,235,240,235,165,160,160,0.98750000000000004441,0.97916666666666662966,1.00000000000000000000,0.98947368421052639409
dynamic tajs acg,400,235,88,87,165,312,164,0.62749999999999994671,0.98863636363636364646,0.37021276595744678772,0.53869969040247678294
dynamic acg,400,235,88,87,165,312,164,0.62749999999999994671,0.98863636363636364646,0.37021276595744678772,0.53869969040247678294
closure_compiler,400,235,400,235,165,0,0,0.58750000000000002220,0.58750000000000002220,1.00000000000000000000,0.74015748031496064741
